country;year;pop;continent;lifeExp;gdpPercap;code;child_mortality;co2_share;daily_protein_consumption;literacy_rate
Taiwan;1997;21628605.0;Asia;75.25;20206.82098;TWN;9.0;0.3175;97.44;
Taiwan;2002;22454239.0;Asia;76.99;23235.42329;TWN;7.66;0.3812;91.11;
Taiwan;2007;23174294.0;Asia;78.4;28718.27684;TWN;6.61;0.4417;90.36;
Tanzania;1952;8322925.0;Africa;41.215;716.6500721;TZA;260.4;0.0;;
Tanzania;1957;9452826.0;Africa;42.974;698.5356073;TZA;249.8;0.0;;
Tanzania;1962;10863958.0;Africa;44.246;722.0038073;TZA;239.3;0.0;41.56;
Tanzania;1967;12607312.0;Africa;45.757;848.2186575;TZA;224.9;0.0;41.78;
Tanzania;1972;14706593.0;Africa;47.62;915.9850592;TZA;207.1;0.0014;40.95;
Tanzania;1977;17129565.0;Africa;49.919;962.4922932;TZA;186.4;0.0035;55.15;
Tanzania;1982;19844382.0;Africa;50.608;874.2426069;TZA;176.8;0.0046;54.48;
Tanzania;1987;23040630.0;Africa;51.535;831.8220794;TZA;173.4;0.0055;57.86;
Tanzania;1992;26605473.0;Africa;50.44;825.682454;TZA;164.3;0.0062;54.06;
Tanzania;1997;30686889.0;Africa;48.466;789.1862231;TZA;152.1;0.0069;52.77;
Tanzania;2002;34593779.0;Africa;49.651;899.0742111;TZA;113.8;0.0074;55.24;69.430901
Tanzania;2007;38139640.0;Africa;52.517;1107.482182;TZA;77.1;0.0086;56.77;
Thailand;1952;21289402.0;Asia;50.848;757.7974177;THA;195.7;0.0016;;
Thailand;1957;25041917.0;Asia;53.63;793.5774148;THA;164.1;0.0055;;
Thailand;1962;29263397.0;Asia;56.061;1002.199172;THA;137.4;0.0107;45.38;
Thailand;1967;34024249.0;Asia;58.285;1295.46066;THA;113.6;0.02;48.79;
Thailand;1972;39276153.0;Asia;60.405;1524.358936;THA;90.1;0.0361;51.56;
Thailand;1977;44148285.0;Asia;62.494;1961.224635;THA;70.2;0.055;48.52;
Thailand;1982;48827160.0;Asia;64.597;2393.219781;THA;55.5;0.0761;45.99;
Thailand;1987;52910342.0;Asia;66.084;2982.653773;THA;43.6;0.0986;46.62;
Thailand;1992;56667095.0;Asia;67.298;4616.896545;THA;33.2;0.1376;54.75;
Thailand;1997;60216677.0;Asia;67.521;5852.625497;THA;25.9;0.202;58.83;
Thailand;2002;62806748.0;Asia;68.564;5913.187529;THA;20.5;0.2633;58.44;
Thailand;2007;65068149.0;Asia;70.616;7458.396327;THA;16.3;0.33;59.37;
Togo;1952;1219113.0;Africa;38.596;859.8086567;TGO;313.9;0.0;;
Togo;1957;1357445.0;Africa;41.208;925.9083202;TGO;289.1;0.0001;;
Togo;1962;1528098.0;Africa;43.922;1067.53481;TGO;265.3;0.0002;47.18;
Togo;1967;1735550.0;Africa;46.769;1477.59676;TGO;241.0;0.0004;52.48;
Togo;1972;2056351.0;Africa;49.759;1649.660188;TGO;215.6;0.0006;49.74;
Togo;1977;2308582.0;Africa;52.887;1532.776998;TGO;190.6;0.0009;40.75;
Togo;1982;2644765.0;Africa;55.471;1344.577953;TGO;169.2;0.0014;45.62;
Togo;1987;3154264.0;Africa;56.941;1202.201361;TGO;153.0;0.0017;45.66;
Togo;1992;3747553.0;Africa;58.061;1034.298904;TGO;142.6;0.0021;45.33;
Togo;1997;4320890.0;Africa;58.39;982.2869243;TGO;130.9;0.0024;53.43;
Togo;2002;4977378.0;Africa;57.561;886.2205765;TGO;115.7;0.0028;48.95;
Togo;2007;5701579.0;Africa;58.42;882.9699438;TGO;101.4;0.0031;52.94;
Trinidad and Tobago;1952;662850.0;Americas;59.1;3023.271928;TTO;94.2775;0.0808;;
Trinidad and Tobago;1957;764900.0;Americas;61.8;4100.3934;TTO;76.2;0.0754;;
Trinidad and Tobago;1962;887498.0;Americas;64.9;4997.523971;TTO;63.7;0.0712;59.37;
Trinidad and Tobago;1967;960155.0;Americas;65.4;5621.368472;TTO;55.2;0.0655;60.65;
Trinidad and Tobago;1972;975199.0;Americas;65.9;6619.551419;TTO;49.6;0.0623;66.35;
Trinidad and Tobago;1977;1039009.0;Americas;68.3;7899.554209;TTO;43.4;0.0636;73.84;
Trinidad and Tobago;1982;1116479.0;Americas;68.832;9119.528607;TTO;37.1;0.0674;82.21;
Trinidad and Tobago;1987;1191336.0;Americas;69.582;7388.597823;TTO;32.4;0.0705;75.32;
Trinidad and Tobago;1992;1183669.0;Americas;69.862;7370.990932;TTO;29.7;0.0713;60.31;
Trinidad and Tobago;1997;1138101.0;Americas;69.465;8792.573126;TTO;28.9;0.0722;57.57;
Trinidad and Tobago;2002;1101832.0;Americas;68.976;11460.60023;TTO;28.2;0.0751;71.25;
Trinidad and Tobago;2007;1056608.0;Americas;69.819;18008.50924;TTO;25.5;0.0818;72.65;
Tunisia;1952;3647735.0;Africa;44.6;1468.475631;TUN;299.697;0.0022;;
Tunisia;1957;3950849.0;Africa;47.1;1395.232468;TUN;290.532;0.0046;;
Tunisia;1962;4286552.0;Africa;49.579;1660.30321;TUN;270.0;0.0065;59.93;
Tunisia;1967;4786986.0;Africa;52.053;1932.360167;TUN;210.1;0.009;62.26;
Tunisia;1972;5303507.0;Africa;55.602;2753.285994;TUN;160.3;0.012;68.06;
Tunisia;1977;6005061.0;Africa;59.837;3120.876811;TUN;115.6;0.0153;76.75;
Tunisia;1982;6734098.0;Africa;64.048;3560.233174;TUN;82.3;0.02;76.78;
Tunisia;1987;7724976.0;Africa;66.894;3810.419296;TUN;60.8;0.0253;86.01;
Tunisia;1992;8523077.0;Africa;70.001;4332.720164;TUN;47.4;0.0301;85.71;
Tunisia;1997;9231669.0;Africa;71.973;4876.798614;TUN;36.5;0.0349;87.63;
Tunisia;2002;9770575.0;Africa;73.042;5722.895655;TUN;27.3;0.0399;88.31;
Tunisia;2007;10276158.0;Africa;73.923;7092.923025;TUN;20.5;0.0442;92.59;77.190399
Turkey;1952;22235677.0;Europe;43.585;1969.10098;TUR;303.189;0.0838;;
Turkey;1957;25670939.0;Europe;48.079;2218.754257;TUR;272.9;0.0981;;
Turkey;1962;29788695.0;Europe;52.098;2322.869908;TUR;239.6;0.1116;92.1;
Turkey;1967;33411317.0;Europe;54.336;2826.356387;TUR;205.6;0.1318;93.01;
Turkey;1972;37492953.0;Europe;57.005;3450.69638;TUR;175.6;0.1586;95.78;
Turkey;1977;42404033.0;Europe;59.507;4269.122326;TUR;145.3;0.1959;99.26;
Turkey;1982;47328791.0;Europe;61.036;4241.356344;TUR;115.2;0.2282;99.2;
Turkey;1987;52881328.0;Europe;63.108;5089.043686;TUR;88.1;0.2701;108.03;
Turkey;1992;58179144.0;Europe;66.146;5678.348271;TUR;66.5;0.3199;108.54;
Turkey;1997;63047647.0;Europe;68.835;6601.429915;TUR;49.9;0.3765;102.19;
Turkey;2002;67308928.0;Europe;70.845;6508.085718;TUR;37.0;0.4319;103.43;
Turkey;2007;71158647.0;Europe;71.777;8458.276384;TUR;27.4;0.4889;102.67;88.655899
Uganda;1952;5824797.0;Africa;39.978;734.753484;UGA;283.5522222222222;0.0002;;
Uganda;1957;6675501.0;Africa;42.571;774.3710692;UGA;241.8;0.0006;;
Uganda;1962;7688797.0;Africa;45.344;767.2717398;UGA;215.7;0.0011;53.88;
Uganda;1967;8900294.0;Africa;48.051;908.9185217;UGA;192.0;0.0017;56.61;
Uganda;1972;10190285.0;Africa;51.016;950.735869;UGA;184.8;0.0029;64.63;
Uganda;1977;11457758.0;Africa;50.35;843.7331372;UGA;203.9;0.0034;61.26;
Uganda;1982;12939400.0;Africa;49.849;682.2662268;UGA;208.1;0.0034;49.64;
Uganda;1987;15283050.0;Africa;51.509;617.7244065;UGA;182.2;0.0034;47.4;
Uganda;1992;18252190.0;Africa;48.825;644.1707969;UGA;173.2;0.0034;50.43;
Uganda;1997;21210254.0;Africa;44.578;816.559081;UGA;160.9;0.0035;44.08;
Uganda;2002;24739869.0;Africa;47.813;927.7210018;UGA;132.5;0.0037;51.68;68.142509
Uganda;2007;29170398.0;Africa;51.542;1056.380121;UGA;94.7;0.0041;50.45;
United Kingdom;1952;50430000.0;Europe;69.18;9979.508487;GBR;33.6;16.48;;
United Kingdom;1957;51430000.0;Europe;70.42;11283.17795;GBR;27.9;15.3629;;
United Kingdom;1962;53292000.0;Europe;70.76;12477.17707;GBR;25.6;14.0795;92.85;
United Kingdom;1967;54959000.0;Europe;71.36;14142.85089;GBR;22.2;12.7692;91.2;
United Kingdom;1972;56079000.0;Europe;72.01;15895.11641;GBR;20.1;11.4221;91.2;
United Kingdom;1977;56179000.0;Europe;72.76;17428.74846;GBR;16.5;10.1648;89.6;
United Kingdom;1982;56339704.0;Europe;74.04;18232.42452;GBR;12.7;9.1127;87.7;
United Kingdom;1987;56981620.0;Europe;75.007;21664.78767;GBR;10.8;8.2669;92.55;
United Kingdom;1992;57866349.0;Europe;76.42;22705.09254;GBR;8.2;7.5366;93.37;
United Kingdom;1997;58808266.0;Europe;77.218;26074.53136;GBR;6.9;6.9338;97.38;
United Kingdom;2002;59912431.0;Europe;78.471;29478.99919;GBR;6.3;6.4085;101.9;
United Kingdom;2007;60776238.0;Europe;79.425;33203.26128;GBR;5.8;5.8822;104.45;
United States;1952;157553000.0;Americas;68.44;13990.48208;USA;35.7;39.7282;;97.5
United States;1957;171984000.0;Americas;69.49;14847.12712;USA;31.7;39.43;;
United States;1962;186538000.0;Americas;70.21;16173.14586;USA;28.9;38.2683;94.58;
United States;1967;198712000.0;Americas;70.76;19530.36557;USA;25.7;36.9862;98.73;
United States;1972;209896000.0;Americas;71.34;21806.03594;USA;21.5;35.6752;98.94;
United States;1977;220239000.0;Americas;73.38;24072.63213;USA;17.1;34.2272;99.22;
United States;1982;232187835.0;Americas;74.65;25009.55914;USA;13.9;32.7898;99.21;
United States;1987;242803533.0;Americas;75.02;29884.35041;USA;12.1;31.4385;107.18;
United States;1992;256894189.0;Americas;76.09;32003.93224;USA;10.5;30.308;109.99;
United States;1997;272911760.0;Americas;76.81;35767.43303;USA;8.9;29.533;112.28;
United States;2002;287675526.0;Americas;77.31;39097.09955;USA;8.2;28.8953;114.37;
United States;2007;301139947.0;Americas;78.242;42951.65309;USA;7.8;27.9515;114.85;
Uruguay;1952;2252965.0;Americas;66.071;5716.766744;URY;62.872;0.004;;
Uruguay;1957;2424959.0;Americas;67.044;6150.772969;URY;63.7;0.0105;;
Uruguay;1962;2598466.0;Americas;68.253;5603.357717;URY;61.0;0.0154;83.57;
Uruguay;1967;2748579.0;Americas;68.468;5444.61962;URY;57.1;0.0196;78.59;
Uruguay;1972;2829526.0;Americas;68.673;5703.408898;URY;53.6;0.0226;82.44;93.0
Uruguay;1977;2873520.0;Americas;69.481;6504.339663;URY;52.1;0.0243;84.37;
Uruguay;1982;2953997.0;Americas;70.805;6920.223051;URY;33.3;0.0251;86.11;
Uruguay;1987;3045153.0;Americas;71.918;7452.398969;URY;26.3;0.024;81.44;
Uruguay;1992;3149262.0;Americas;72.752;8137.004775;URY;21.8;0.0236;85.41;
Uruguay;1997;3262838.0;Americas;74.223;9230.240708;URY;19.2;0.0233;84.83;
Uruguay;2002;3363085.0;Americas;75.307;7727.002004;URY;15.8;0.0232;86.43;
Uruguay;2007;3447496.0;Americas;76.384;10611.46299;URY;13.3;0.0227;84.27;97.863892
Venezuela;1952;5439568.0;Americas;55.088;7689.799761;VEN;115.0;0.173;;
Venezuela;1957;6702668.0;Americas;57.907;9802.466526;VEN;91.6;0.2554;;
Venezuela;1962;8143375.0;Americas;60.77;8422.974165;VEN;75.9;0.3061;53.48;
Venezuela;1967;9709552.0;Americas;63.479;9541.474188;VEN;67.4;0.3376;55.73;
Venezuela;1972;11515649.0;Americas;65.712;10505.25966;VEN;58.7;0.3567;57.81;78.0
Venezuela;1977;13503563.0;Americas;67.456;13143.95095;VEN;49.5;0.3597;68.19;82.0
Venezuela;1982;15620766.0;Americas;68.557;11152.41011;VEN;40.1;0.3721;68.42;
Venezuela;1987;17910182.0;Americas;70.19;9883.584648;VEN;33.2;0.391;63.47;
Venezuela;1992;20265563.0;Americas;71.15;10733.92631;VEN;27.8;0.4068;62.31;
Venezuela;1997;22374398.0;Americas;72.146;10165.49518;VEN;24.2;0.4249;59.28;
Venezuela;2002;24287670.0;Americas;72.766;8605.047831;VEN;20.2;0.4555;61.33;
Venezuela;2007;26084662.0;Americas;73.747;11415.80569;VEN;17.2;0.4696;70.4;95.15464
Vietnam;1952;26246839.0;Asia;40.412;605.0664917;VNM;173.08800000000002;0.0549;;
Vietnam;1957;28998543.0;Asia;42.887;676.2854478;VNM;138.668;0.0478;;
Vietnam;1962;33796140.0;Asia;45.363;772.0491602;VNM;112.6;0.0411;47.07;
Vietnam;1967;39463910.0;Asia;47.838;637.1232887;VNM;95.9;0.035;46.17;
Vietnam;1972;44655014.0;Asia;50.254;699.5016441;VNM;83.8;0.0459;45.82;
Vietnam;1977;50533506.0;Asia;55.764;713.5371196;VNM;73.8;0.0561;43.17;
Vietnam;1982;56142181.0;Asia;58.816;707.2357863;VNM;64.7;0.061;44.99;
Vietnam;1987;62826491.0;Asia;62.82;820.7994449;VNM;56.2;0.0666;46.37;
Vietnam;1992;69940728.0;Asia;67.662;989.0231487;VNM;46.8;0.0701;44.8;
Vietnam;1997;76048996.0;Asia;70.672;1385.896769;VNM;38.8;0.0779;48.44;
Vietnam;2002;80908147.0;Asia;73.017;1764.456677;VNM;32.9;0.0942;58.18;
Vietnam;2007;85262356.0;Asia;74.249;2441.576404;VNM;28.3;0.1204;68.83;
West Bank and Gaza;1952;1030585.0;Asia;43.16;1515.592329;;;;;
West Bank and Gaza;1957;1070439.0;Asia;45.671;1827.067742;;;;;
West Bank and Gaza;1962;1133134.0;Asia;48.127;2198.956312;;;;;
West Bank and Gaza;1967;1142636.0;Asia;51.631;2649.715007;;;;;
West Bank and Gaza;1972;1089572.0;Asia;56.532;3133.409277;;;;;
West Bank and Gaza;1977;1261091.0;Asia;60.765;3682.831494;;;;;
West Bank and Gaza;1982;1425876.0;Asia;64.406;4336.032082;;;;;
West Bank and Gaza;1987;1691210.0;Asia;67.046;5107.197384;;;;;
West Bank and Gaza;1992;2104779.0;Asia;69.718;6017.654756;;;;;
West Bank and Gaza;1997;2826046.0;Asia;71.096;7110.667619;;;;;
West Bank and Gaza;2002;3389578.0;Asia;72.37;4515.487575;;;;;
West Bank and Gaza;2007;4018332.0;Asia;73.422;3025.349798;;;;;
Yemen Rep.;1952;4963829.0;Asia;32.548;781.7175761;;;;;
Yemen Rep.;1957;5498090.0;Asia;33.97;804.8304547;;;;;
Yemen Rep.;1962;6120081.0;Asia;35.18;825.6232006;;;;;
Yemen Rep.;1967;6740785.0;Asia;36.984;862.4421463;;;;;
Yemen Rep.;1972;7407075.0;Asia;39.848;1265.047031;;;;;
Yemen Rep.;1977;8403990.0;Asia;44.175;1829.765177;;;;;
Yemen Rep.;1982;9657618.0;Asia;49.113;1977.55701;;;;;
Yemen Rep.;1987;11219340.0;Asia;52.922;1971.741538;;;;;
Yemen Rep.;1992;13367997.0;Asia;55.599;1879.496673;;;;;
Yemen Rep.;1997;15826497.0;Asia;58.02;2117.484526;;;;;
Yemen Rep.;2002;18701257.0;Asia;60.308;2234.820827;;;;;
Yemen Rep.;2007;22211743.0;Asia;62.698;2280.769906;;;;;
Zambia;1952;2672000.0;Africa;42.038;1147.388831;ZMB;240.1;0.0;;
Zambia;1957;3016000.0;Africa;44.077;1311.956766;ZMB;219.2;0.0;;
Zambia;1962;3421000.0;Africa;46.023;1452.725766;ZMB;200.0;0.005;61.43;
Zambia;1967;3900000.0;Africa;47.768;1777.077318;ZMB;188.1;0.0092;62.66;
Zambia;1972;4506497.0;Africa;50.107;1773.498265;ZMB;171.9;0.0122;65.3;
Zambia;1977;5216550.0;Africa;51.386;1588.688299;ZMB;156.9;0.014;67.34;
Zambia;1982;6100407.0;Africa;51.821;1408.678565;ZMB;162.7;0.0147;55.32;
Zambia;1987;7272406.0;Africa;50.821;1213.315116;ZMB;184.0;0.0147;52.56;
Zambia;1992;8381163.0;Africa;46.1;1210.884633;ZMB;193.5;0.0143;51.47;
Zambia;1997;9417789.0;Africa;40.238;1071.353818;ZMB;182.2;0.0137;50.27;
Zambia;2002;10595811.0;Africa;39.193;1071.613938;ZMB;152.3;0.0131;46.36;69.149223
Zambia;2007;11746035.0;Africa;42.384;1271.211593;ZMB;114.6;0.0124;45.41;61.428291
Zimbabwe;1952;3080907.0;Africa;48.451;406.8841148;ZWE;193.64444444444445;0.0383;;
Zimbabwe;1957;3646340.0;Africa;50.469;518.7642681;ZWE;163.9;0.0334;;
Zimbabwe;1962;4277736.0;Africa;52.358;527.2721818;ZWE;141.4;0.0355;63.34;
Zimbabwe;1967;4995432.0;Africa;53.995;569.7950712;ZWE;120.2;0.0369;61.84;
Zimbabwe;1972;5861135.0;Africa;55.635;799.3621758;ZWE;110.6;0.0394;65.92;
Zimbabwe;1977;6642107.0;Africa;57.674;685.5876821;ZWE;108.5;0.0417;63.47;
Zimbabwe;1982;7636524.0;Africa;60.363;788.8550411;ZWE;94.2;0.0428;57.9;77.794167
Zimbabwe;1987;9216418.0;Africa;62.351;706.1573059;ZWE;74.0;0.045;50.24;
Zimbabwe;1992;10704340.0;Africa;60.377;693.4207856;ZWE;81.6;0.0486;49.1;83.512581
Zimbabwe;1997;11404948.0;Africa;46.809;792.4499603;ZWE;100.7;0.0509;46.92;
Zimbabwe;2002;11926563.0;Africa;39.989;672.0386227;ZWE;100.3;0.0514;46.66;
Zimbabwe;2007;12311143.0;Africa;43.487;469.7092981;ZWE;95.6;0.0495;51.84;
